0.5773, 0.9117, 0.6972, 0.0176, -0.0095, 1.0507
0.5647, 0.9180, 0.6782, 0.0124, -0.0081, 1.0526
0.5899, 0.9117, 0.6782, 0.0233, -0.0119, 1.0469
0.5647, 0.8927, 0.6719, 0.0138, -0.0029, 1.0446
0.5394, 0.9180, 0.6845, 0.0152, -0.0114, 1.0593
0.5426, 0.8833, 0.6688, 0.0238, -0.0095, 1.0602
0.5584, 0.8738, 0.6656, 0.0181, -0.0005, 1.0488
0.5426, 0.9022, 0.6751, 0.0266, -0.0071, 1.0531
0.5521, 0.8927, 0.6530, 0.0176, -0.0100, 1.0541
0.5300, 0.8833, 0.6877, 0.0138, 0.0010, 1.0731
0.5584, 0.8864, 0.6625, 0.0133, 0.0048, 1.0493
0.5584, 0.8864, 0.6845, 0.0185, -0.0005, 1.0522
0.5710, 0.8927, 0.6656, 0.0295, -0.0010, 1.0474
0.5426, 0.8707, 0.6562, 0.0138, -0.0105, 1.0655
0.5552, 0.8896, 0.6814, 0.0119, -0.0033, 1.0664
0.5457, 0.8927, 0.6782, 0.0147, -0.0029, 1.0588
0.5710, 0.9054, 0.6782, 0.0100, -0.0124, 1.0526
0.5457, 0.8864, 0.6972, 0.0233, -0.0043, 1.0446
0.5647, 0.8991, 0.6719, 0.0171, -0.0081, 1.0522
0.5647, 0.8864, 0.6845, 0.0143, -0.0076, 1.0674
0.5489, 0.8959, 0.6625, 0.0247, -0.0147, 1.0574
0.5552, 0.8896, 0.6814, 0.0181, -0.0214, 1.0541
0.5552, 0.8896, 0.6814, 0.0166, -0.0014, 1.0550
0.5457, 0.9117, 0.6719, 0.0219, -0.0071, 1.0498
0.5489, 0.8770, 0.6688, 0.0166, -0.0067, 1.0484
0.5331, 0.8991, 0.6593, 0.0124, -0.0052, 1.0579
0.5552, 0.9148, 0.6688, 0.0185, -0.0071, 1.0479
0.5552, 0.8896, 0.6625, 0.0200, -0.0086, 1.0598
0.5552, 0.8896, 0.6688, 0.0238, -0.0119, 1.0512
0.5457, 0.9054, 0.6530, 0.0105, -0.0038, 1.0417
0.5773, 0.8991, 0.6909, 0.0171, -0.0095, 1.0450
0.5489, 0.8959, 0.6877, 0.0157, -0.0090, 1.0526
0.5521, 0.8991, 0.6719, 0.0261, -0.0033, 1.0517
0.5521, 0.8927, 0.6719, 0.0195, -0.0095, 1.0607
0.5552, 0.9085, 0.6688, 0.0204, -0.0081, 1.0569
0.5678, 0.8959, 0.6751, 0.0223, -0.0033, 1.0555
0.5300, 0.9211, 0.6814, 0.0247, -0.0071, 1.0631
0.5773, 0.8991, 0.6656, 0.0242, -0.0010, 1.0531
0.5521, 0.8801, 0.6656, 0.0200, -0.0010, 1.0531
0.5552, 0.9148, 0.6814, 0.0190, -0.0138, 1.0569
0.5457, 0.8927, 0.6719, 0.0304, -0.0005, 1.0693
0.5426, 0.9085, 0.6435, 0.0214, -0.0043, 1.0569
0.5521, 0.8991, 0.6656, 0.0152, -0.0024, 1.0450
0.5457, 0.8927, 0.6845, 0.0219, -0.0033, 1.0574
0.5804, 0.8959, 0.6814, 0.0238, -0.0014, 1.0441
0.5521, 0.8675, 0.6404, 0.0228, -0.0086, 1.0555
0.5521, 0.8896, 0.6751, 0.0266, -0.0128, 1.0626
0.5237, 0.8896, 0.6751, 0.0366, -0.0109, 1.0593
0.5741, 0.9022, 0.6814, 0.0166, -0.0081, 1.0436
0.5584, 0.8801, 0.6656, -0.0109, -0.0219, 1.0507
0.5552, 0.8833, 0.6656, 0.0181, -0.0095, 1.0726
0.5710, 0.8738, 0.6909, 0.0157, -0.0114, 1.0626
0.5426, 0.8959, 0.6562, 0.0176, -0.0090, 1.0484
0.5489, 0.9085, 0.6688, 0.0081, 0.0071, 1.0531
0.5552, 0.8959, 0.6940, 0.0119, -0.0033, 1.0873
0.5615, 0.8896, 0.6688, 0.0238, 0.0133, 1.0403
0.5836, 0.9117, 0.6972, 0.0271, -0.0124, 1.0517
0.5773, 0.8864, 0.6593, 0.0204, -0.0048, 1.0669
0.5552, 0.8896, 0.6814, 0.0223, -0.0033, 1.0621
0.5394, 0.9180, 0.6845, 0.0665, -0.0067, 1.0579
0.5962, 0.9117, 0.6719, 0.0547, -0.0437, 1.0194
0.5584, 0.9117, 0.6530, 0.0214, -0.0523, 0.9904
0.5552, 0.9022, 0.6562, -0.0280, -0.0086, 1.0887
0.5678, 0.8959, 0.6688, 0.0057, 0.0048, 1.0688
0.5552, 0.8707, 0.6751, 0.1264, -0.0057, 0.9813
0.5552, 0.9022, 0.7003, -0.0052, -0.0071, 1.1154
0.5489, 0.9085, 0.6372, -0.0124, 0.0950, 1.0441
0.5394, 0.8927, 0.6719, -0.0038, -0.0318, 1.0522
0.5300, 0.8770, 0.6688, 0.0152, -0.0114, 1.0341
0.5584, 0.9054, 0.6719, 0.0109, -0.0124, 1.0517
0.5268, 0.9054, 0.6909, 0.0261, -0.0038, 1.0555
0.5363, 0.9085, 0.6751, -0.0318, -0.0095, 1.0607
0.5237, 0.8959, 0.6562, 0.0485, 0.0095, 1.0498
0.5205, 0.8927, 0.6782, -0.0447, -0.0152, 1.0902
0.5205, 0.8927, 0.6845, 0.0575, -0.0822, 1.0270
0.5237, 0.9022, 0.6877, -0.0214, -0.0413, 1.1529
0.5426, 0.8959, 0.6498, -0.0086, 0.0233, 1.0118
0.5426, 0.9022, 0.6688, 0.0451, 0.0185, 0.9067
0.5079, 0.8991, 0.6719, -0.0204, -0.0846, 1.1662
0.5174, 0.8896, 0.6562, 0.0770, 0.0086, 1.0274
0.4858, 0.8896, 0.6751, -0.0494, -0.0523, 1.0355
0.5110, 0.9211, 0.6940, 0.0010, -0.0147, 1.0987
0.4826, 0.9054, 0.6782, 0.1050, 0.0333, 0.8573
0.4953, 0.8927, 0.6845, -0.0523, -0.0794, 1.1548
0.5079, 0.8927, 0.6909, 0.0950, 0.1407, 0.8934
0.4543, 0.8833, 0.6940, 0.0613, 0.1554, 1.0526
0.4763, 0.8896, 0.6688, 0.1321, -0.0057, 0.8540
0.4669, 0.9085, 0.6688, 0.0813, 0.0242, 0.8930
0.4479, 0.8770, 0.6814, 0.1065, 0.1269, 0.8278
0.4511, 0.8991, 0.6845, -0.0242, 0.0095, 1.1306
0.4574, 0.8991, 0.6656, -0.1521, -0.0646, 1.2285
0.4196, 0.8675, 0.6719, -0.1549, 0.0627, 1.0997
0.4385, 0.8738, 0.6593, -0.1079, -0.2001, 1.1510
0.4322, 0.8864, 0.6719, 0.0223, 0.0323, 1.0170
0.3785, 0.8707, 0.6625, 0.0480, -0.0057, 1.0094
0.4196, 0.8738, 0.6593, 0.0879, 0.0618, 1.0141
0.4227, 0.8833, 0.6751, 0.0081, -0.0038, 1.1230
0.3975, 0.8833, 0.6625, -0.0361, 0.0561, 1.0631
0.3817, 0.8549, 0.7098, -0.0528, 0.0124, 1.1553
0.4038, 0.8644, 0.6877, -0.0960, -0.0228, 1.1106
0.3691, 0.8612, 0.6845, 0.0404, -0.0437, 1.0735
0.3754, 0.8486, 0.6719, 0.0950, -0.0855, 1.0436
0.3502, 0.8486, 0.6467, -0.1801, 0.0485, 1.1348
0.3375, 0.8360, 0.6593, -0.0081, 0.1316, 1.0118
0.3502, 0.8423, 0.6909, 0.1202, -0.0124, 0.8692
0.3470, 0.8265, 0.6751, -0.0048, 0.0613, 1.1125
0.3691, 0.8170, 0.6530, 0.0138, 0.0204, 1.0327
0.3281, 0.8328, 0.6562, 0.1188, 0.0580, 0.9158
0.3312, 0.8044, 0.6719, -0.0499, -0.0485, 1.2028
0.3502, 0.8044, 0.6593, 0.0337, -0.0504, 1.0455
0.3123, 0.8107, 0.6909, 0.0646, -0.0879, 1.0042
0.3218, 0.8013, 0.6625, -0.0252, -0.0732, 1.2266
0.3344, 0.8013, 0.6625, 0.0870, -0.0917, 1.0579
0.3028, 0.8013, 0.6562, 0.1478, 0.0033, 0.8896
0.2997, 0.7918, 0.6782, 0.1535, -0.0138, 0.8611
0.3028, 0.7823, 0.6688, 0.0171, -0.0257, 1.0840
0.3155, 0.7950, 0.6877, 0.0675, 0.0252, 1.0042
0.2776, 0.7760, 0.6688, -0.0912, -0.0927, 1.1405
0.2934, 0.7666, 0.6719, -0.0665, -0.0903, 1.2779
0.3155, 0.7697, 0.6562, 0.0067, -0.0019, 0.9372
0.2650, 0.7571, 0.7003, -0.0328, -0.0803, 1.1596
0.2744, 0.7855, 0.6845, 0.0399, 0.0162, 1.0065
0.2839, 0.7886, 0.6435, 0.0841, -0.0152, 0.9219
0.2744, 0.7603, 0.6845, 0.0537, 0.0166, 1.1163
0.2713, 0.7508, 0.6751, 0.0456, 0.0242, 1.0327
0.2934, 0.7571, 0.6688, -0.0005, -0.0109, 1.1073
0.2776, 0.7571, 0.6751, 0.0623, 0.0627, 0.9533
0.2776, 0.7066, 0.6751, 0.0010, 0.0024, 1.0678
0.2681, 0.7224, 0.6656, -0.0133, -0.0214, 1.0541
0.2461, 0.7066, 0.6782, 0.0547, -0.0048, 1.0369
0.2587, 0.7256, 0.6751, -0.0204, -0.0466, 1.0574
0.2681, 0.7350, 0.6782, -0.0171, -0.0618, 1.0954
0.2713, 0.7003, 0.6751, 0.0632, 0.0166, 1.0469
0.2681, 0.7161, 0.6782, -0.0242, -0.0366, 1.1021
0.2744, 0.7413, 0.6719, 0.0566, -0.0147, 1.0517
0.2587, 0.7129, 0.6688, -0.0000, -0.0561, 1.2242
0.2587, 0.6877, 0.6814, 0.0124, 0.0333, 1.0403
0.2618, 0.6972, 0.6782, -0.0642, -0.0960, 1.1339
0.2208, 0.7319, 0.6625, 0.1606, 0.0204, 0.9343
0.2650, 0.6814, 0.6877, 0.0124, -0.0480, 1.1177
0.2492, 0.6719, 0.6782, 0.0214, 0.0005, 1.0232
0.2429, 0.6909, 0.6845, -0.0390, -0.0770, 1.1040
0.2555, 0.6656, 0.6719, 0.0589, -0.0152, 1.1515
0.2397, 0.6751, 0.6814, 0.0627, 0.0855, 0.9571
0.2618, 0.6909, 0.6845, 0.0204, -0.0171, 1.0512
0.1987, 0.7035, 0.6530, 0.0418, 0.0043, 1.0393
0.2587, 0.6877, 0.6814, 0.0209, -0.0128, 1.0469
0.2334, 0.6940, 0.6688, 0.0223, -0.0124, 1.0446
0.2429, 0.6719, 0.6972, 0.0128, -0.0162, 1.0512
0.2429, 0.6719, 0.6845, 0.0233, -0.0081, 1.0479
0.2397, 0.6688, 0.6498, 0.0147, -0.0166, 1.0564
0.2366, 0.6845, 0.6845, 0.0271, -0.0105, 1.0697
0.2429, 0.6782, 0.6656, 0.0366, -0.0100, 1.0588
0.2429, 0.6593, 0.6656, 0.0585, -0.0437, 1.0507
0.2524, 0.6877, 0.6688, 0.0181, -0.0466, 1.1329
0.2524, 0.6688, 0.6562, 0.0737, 0.0143, 1.0075
0.2461, 0.6562, 0.6940, 0.1202, 0.1568, 0.8725
0.2492, 0.6719, 0.6782, -0.0737, -0.0285, 1.1733
0.2240, 0.6719, 0.6845, 0.0390, 0.0095, 1.0046
0.2303, 0.6530, 0.6593, -0.0518, -0.0162, 1.0640
0.2240, 0.6782, 0.6656, -0.1739, -0.0233, 1.1049
0.2681, 0.6593, 0.6593, 0.0580, -0.0637, 1.0312
0.2555, 0.6719, 0.6719, 0.0442, 0.0789, 0.9813
0.2461, 0.6498, 0.6814, -0.0461, -0.0171, 1.1372
0.2303, 0.6372, 0.6498, 0.0841, 0.0456, 1.0075
0.2555, 0.6435, 0.6751, -0.0124, -0.0356, 1.0802
0.2366, 0.6215, 0.6845, 0.0195, -0.0993, 1.0208
0.2461, 0.6435, 0.6688, -0.0585, 0.0029, 1.0246
0.2271, 0.6372, 0.6814, 0.0936, 0.0447, 1.0845
0.2114, 0.6151, 0.6845, 0.0580, -0.0071, 1.0902
0.2271, 0.6120, 0.6688, 0.1492, -0.0233, 1.0512
0.2366, 0.6025, 0.6593, 0.0418, -0.0280, 1.0460
0.2366, 0.6215, 0.6845, -0.0846, -0.0485, 1.0802
0.2397, 0.6120, 0.6877, 0.0219, -0.0513, 1.1287
0.2334, 0.5868, 0.6625, 0.0941, 0.0561, 1.0564
0.2650, 0.5868, 0.6625, 0.1107, 0.0190, 0.9994
0.2492, 0.5836, 0.6404, 0.0437, -0.0575, 1.0693
0.2303, 0.5584, 0.6782, -0.0580, 0.0090, 1.0046
0.2271, 0.5804, 0.6940, 0.0675, 0.0518, 1.0436
0.2366, 0.5710, 0.6782, 0.0447, 0.0285, 1.1472
0.2271, 0.5868, 0.6877, -0.0057, 0.0176, 0.9410
0.2050, 0.5647, 0.6845, 0.0775, -0.0993, 1.0431
0.2461, 0.5489, 0.6751, -0.0874, -0.0223, 1.0954
0.2303, 0.5647, 0.6909, 0.0732, -0.0950, 1.1410
0.2555, 0.5457, 0.6593, 0.2894, 0.0846, 0.6810
0.2303, 0.5521, 0.6719, 0.0133, -0.0927, 1.0693
0.2271, 0.5047, 0.6751, -0.0109, -0.0328, 1.0545
0.2492, 0.5331, 0.6782, -0.0703, 0.0523, 1.1420
0.2145, 0.5300, 0.6877, 0.1345, -0.0361, 0.9167
0.2366, 0.5521, 0.6972, -0.0252, -0.0247, 1.0878
0.2397, 0.5300, 0.6877, 0.0252, 0.0547, 1.0541
0.2492, 0.5268, 0.6719, 0.0394, 0.0485, 1.0617
0.2587, 0.5300, 0.6814, 0.0005, -0.0038, 1.0569
0.2177, 0.5079, 0.6845, 0.0737, -0.0656, 1.0446
0.2366, 0.5268, 0.6719, -0.0247, -0.0570, 1.0916
0.2271, 0.5110, 0.7003, 0.0375, 0.0280, 1.0959
0.2524, 0.5047, 0.6877, 0.0480, -0.0067, 1.0384
0.2334, 0.4858, 0.6940, -0.0309, -0.0214, 1.0517
0.2366, 0.4763, 0.6782, -0.0081, 0.0803, 1.0545
0.2555, 0.4826, 0.6782, 0.0342, 0.0143, 1.0574
0.2208, 0.4732, 0.6751, 0.0399, -0.0233, 1.0236
0.2303, 0.5142, 0.6782, 0.0147, -0.0870, 1.1025
0.2681, 0.4953, 0.6719, 0.0832, -0.0518, 1.0355
0.2429, 0.5016, 0.6909, 0.0086, 0.0623, 1.0189
0.2429, 0.4890, 0.7035, 0.1055, -0.0214, 0.9509
0.2618, 0.4890, 0.6782, 0.0105, -0.0280, 1.1424
0.2492, 0.4826, 0.6719, 0.1093, 0.0608, 0.9842
0.2587, 0.4669, 0.6719, 0.0646, -0.0461, 1.0084
0.2397, 0.4858, 0.6877, 0.0513, -0.0157, 1.0355
0.2366, 0.4700, 0.6909, -0.0076, -0.0261, 1.0702
0.2397, 0.4479, 0.6751, 0.1459, 0.0010, 1.2646
0.2492, 0.4448, 0.7035, 0.0470, -0.0157, 0.9937
0.2492, 0.4763, 0.6656, -0.0162, -0.0390, 1.1030
0.2429, 0.4763, 0.6719, 0.0228, -0.0057, 1.0160
0.2618, 0.5142, 0.6972, -0.0285, -0.0318, 1.0721
0.2587, 0.4795, 0.6814, 0.0209, -0.0166, 1.0488
0.2366, 0.4953, 0.6845, 0.0257, -0.0124, 1.0493
0.2618, 0.5016, 0.7035, 0.0238, -0.0152, 1.0564
0.2555, 0.5016, 0.6845, 0.0171, -0.0214, 1.0674
0.2650, 0.4858, 0.6688, 0.0371, -0.0233, 1.0617
0.2587, 0.4858, 0.7003, 0.0238, -0.0214, 1.0412
0.2713, 0.4984, 0.6688, 0.0152, -0.0133, 1.0545
0.2650, 0.4984, 0.6751, 0.0266, -0.0138, 1.0446
0.2713, 0.4669, 0.6688, 0.0575, -0.0299, 1.0669
0.2461, 0.4795, 0.6688, -0.0038, -0.0152, 1.0664
0.2334, 0.4606, 0.6814, 0.0271, -0.0143, 1.0522
0.2492, 0.4826, 0.6782, 0.0285, -0.0209, 1.0436
0.2587, 0.4795, 0.6940, 0.0195, -0.0147, 1.0574
0.2397, 0.4795, 0.6940, 0.0171, -0.0271, 1.0517
0.2492, 0.5016, 0.6782, 0.0271, -0.0138, 1.0446
0.2461, 0.4606, 0.7129, 0.0209, -0.0185, 1.0607
0.2524, 0.4921, 0.6625, 0.0309, -0.0285, 1.0531
0.2397, 0.4669, 0.6814, 0.0309, -0.0233, 1.0541
0.2429, 0.4700, 0.6656, 0.0228, -0.0176, 1.0645
0.2492, 0.4890, 0.6845, 0.0114, -0.0238, 1.0579
0.2839, 0.4858, 0.6625, 0.0257, -0.0067, 1.0583
0.2618, 0.4826, 0.6719, 0.0304, -0.0119, 1.0498
0.2461, 0.4669, 0.6877, 0.0242, -0.0071, 1.0797
0.2303, 0.4763, 0.6782, 0.0328, -0.0185, 1.0617
0.2303, 0.4700, 0.6656, 0.0176, -0.0257, 1.0626
0.2555, 0.4826, 0.6845, 0.0147, -0.0219, 1.0536
0.2713, 0.4732, 0.7066, 0.0190, -0.0171, 1.0626
0.2429, 0.4637, 0.6719, 0.0247, -0.0157, 1.0583
0.2271, 0.4669, 0.6625, 0.0185, -0.0176, 1.0759
0.2429, 0.4637, 0.6593, 0.1392, -0.0195, 1.0146
0.2587, 0.4606, 0.6751, 0.0746, -0.0195, 1.0479
0.2461, 0.4795, 0.6467, 0.0651, 0.0019, 1.0541
0.2555, 0.4890, 0.6909, -0.0166, -0.0299, 1.0731
0.2713, 0.5174, 0.6751, -0.0266, -0.1017, 1.0674
0.2618, 0.5016, 0.6656, 0.0119, -0.0371, 1.0745
0.2366, 0.4763, 0.6782, 0.0209, -0.0494, 1.0579
0.2397, 0.5110, 0.6877, 0.1212, -0.0352, 1.0165
0.2618, 0.4953, 0.7035, -0.1164, 0.0756, 1.0621
0.2681, 0.5016, 0.6845, -0.1017, -0.1255, 1.0137
0.2334, 0.4984, 0.6940, 0.0404, 0.0014, 1.0379
0.2366, 0.4700, 0.6845, -0.1093, -0.1103, 1.2632
0.2429, 0.4826, 0.6845, 0.1701, -0.0033, 0.8949
0.2587, 0.4795, 0.6814, -0.0019, -0.0604, 1.1524
0.2524, 0.4732, 0.6435, -0.0138, -0.0043, 1.1059
0.2524, 0.4984, 0.6688, 0.0803, 0.0143, 1.0042
0.2555, 0.4511, 0.6845, 0.0352, -0.0418, 1.0512
0.2334, 0.4858, 0.6688, 0.0128, -0.0456, 1.0688
0.2366, 0.4826, 0.6845, 0.0566, -0.0732, 1.0621
0.2303, 0.4448, 0.6719, -0.0086, 0.0204, 1.0512
0.2524, 0.4795, 0.6688, -0.0699, 0.0223, 1.0883
0.2492, 0.4385, 0.6719, 0.0043, 0.0052, 1.0127
0.2366, 0.4763, 0.6845, -0.0029, -0.0185, 1.0213
0.2650, 0.4290, 0.6625, -0.0356, -0.0029, 1.0802
0.2492, 0.4448, 0.6845, -0.0048, 0.0223, 1.0465
0.2429, 0.4385, 0.6719, -0.1830, -0.1245, 1.1586
0.2650, 0.4101, 0.6877, -0.1160, 0.2733, 1.3777
0.2492, 0.4259, 0.6845, 0.1839, -0.0209, 1.0422
0.2618, 0.3817, 0.6782, 0.2219, -0.0912, 0.9215
0.2808, 0.4132, 0.6593, 0.1340, 0.0523, 0.9932
0.2839, 0.3722, 0.6940, -0.0209, -0.0124, 1.1044
0.2839, 0.3722, 0.6625, 0.0219, 0.0228, 1.0023
0.2839, 0.3785, 0.6814, -0.0209, 0.1131, 1.0308
0.3091, 0.3659, 0.6814, -0.0371, 0.1050, 0.9728
0.3123, 0.3312, 0.6972, -0.0632, -0.0860, 1.0659
0.3344, 0.3344, 0.6814, 0.2989, -0.0817, 0.9809
0.3470, 0.3344, 0.6751, 0.0599, -0.1516, 1.3672
0.3281, 0.3218, 0.6688, 0.3213, -0.0499, 0.8440
0.3407, 0.3155, 0.6877, 0.0508, -0.0884, 1.0436
0.3691, 0.3375, 0.7035, 0.0528, -0.0946, 1.0137
0.3281, 0.2902, 0.6688, -0.0238, -0.0333, 1.1719
0.3754, 0.2934, 0.6719, 0.2362, 0.2281, 0.8445
0.3533, 0.3028, 0.6719, -0.0955, -0.1188, 1.1743
0.4101, 0.2965, 0.6688, -0.0152, 0.0081, 0.8858
0.3943, 0.2871, 0.6593, 0.0299, 0.1274, 1.1377
0.4069, 0.2871, 0.6845, -0.0822, -0.0295, 1.2736
0.3849, 0.2650, 0.6498, 0.0817, 0.0689, 0.9623
0.3912, 0.2713, 0.6751, 0.0323, -0.0689, 1.1824
0.4006, 0.2997, 0.6845, 0.0204, -0.0238, 1.0883
0.4038, 0.2587, 0.6814, 0.0727, 0.0461, 1.1215
0.4164, 0.2776, 0.7003, 0.0851, -0.0157, 0.9923
0.4259, 0.2744, 0.6845, -0.0195, -0.0380, 1.0811
